,State name,District name,Block name,Gram panchayat,Village name,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Sample collection,Sample tested,Lab name agg,LPCD_Weighted,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,Total HH Connection,Connection Coverage (%),Free residual Chlorine (mg/l),Total Alkalinity (as Calcium Carbonate) (mg/l),Turbidity (NTU),TDS (mg/l),Fluoride (as F) (mg/l),Colour (Hazen units),Total Hardness (As CaCO3) (mg/l),Sulphate (as SO4) (mg/l),Total coliform (CFU/ 100 ml),Iron (As Fe) (mg/l),E. coli (CFU/100 ml),Odour (NA),Chloride (as Cl) (mg/l),Nitrate (as NO3) (mg/l),pH (NA),Arsenic (mg/l),Number_Schemes,Total expenditure,Central expenditure,State expenditure,House connections planned,House connections provided,Scheme Type,Ground Water,Ground water & Surface water (Both),Surface Water,Bulk water supply,New scheme,retrofit,Completed,Ongoing,Lab Testing,FTK Testing,WQ Status,HGJ Status,Free residual Chlorine (mg/l)_binary,Total Alkalinity (as Calcium Carbonate) (mg/l)_binary,Turbidity (NTU)_binary,TDS (mg/l)_binary,Fluoride (as F) (mg/l)_binary,Colour (Hazen units)_binary,Total Hardness (As CaCO3) (mg/l)_binary,Sulphate (as SO4) (mg/l)_binary,Total coliform (CFU/ 100 ml)_binary,Iron (As Fe) (mg/l)_binary,E. coli (CFU/100 ml)_binary,Odour (NA)_binary,Chloride (as Cl) (mg/l)_binary,Nitrate (as NO3) (mg/l)_binary,pH (NA)_binary,Arsenic (mg/l)_binary,Sum_Complaint,Sum_PComplaint,Sum_NComplaint,Quality_Complaince
925,Karnataka,TUMAKURU,Koratagere,AGRAHARA,KALLUGUTTARAHALLI,162749.0,Kalluguttarahalli,611043.0,611043,Kalluguttarahalli,17/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],27.89,658,8,88,562,161,63,39.13,,269.6,0.5,500.0,1.52,5.0,350.0,25.0,,0.08,,0.0,100.0,1.92,7.66,,9.0,47.09,21.450000000000003,25.65,215.0,63.0,SVS,9.0,0.0,0.0,0.0,5.0,4.0,7.0,2.0,Safe,,Undetermined,Ongoing,-1,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,11,4,1,Not Available
926,Karnataka,TUMAKURU,Koratagere,TUMBADI,MUGGONDANAHALLI,162698.0,Muggondanahalli,611059.0,611059,Muggondanahalli,17/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],34.37,535,315,0,220,435,116,26.67,,366.6,0.5,690.0,1.09,5.0,176.5,33.0,,0.08,,0.0,133.0,7.65,7.62,,13.0,25.850000000000005,3.65,22.19000000000001,473.0,116.0,SVS,13.0,0.0,0.0,0.0,6.0,7.0,12.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
927,Karnataka,TUMAKURU,Koratagere,TUMBADI,KAMADHAHALLI,162696.0,Kambadahalli,611138.0,611028,Kambadahalli,17/08/2023,31/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],41.45,373,221,0,152,371,4,1.08,,298.8,6.08,517.5,0.87,12.5,239.61,26.5,,0.97,,0.0,109.5,14.16,7.88,,6.0,54.9,19.17,35.72,373.0,4.0,SVS,6.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,Safe,,Undetermined,Ongoing,-1,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,11,4,1,Not Available
928,Karnataka,TUMAKURU,Koratagere,BICHAPURA,GODRAHALLI,162539.0,Godrahalli,611110.0,611110,Godrahalli,17/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],39.95,786,34,151,601,107,90,84.11,,365.83,0.5,666.67,1.14,5.0,397.96,40.67,,0.09,,0.0,142.85,24.81,7.48,,17.0,15.12,7.93,7.25,54.0,90.0,SVS,17.0,0.0,0.0,0.0,10.0,7.0,14.0,3.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
929,Karnataka,TUMAKURU,Koratagere,BICHAPURA,REDDIHALLI,162534.0,Reddihalli,611095.0,611095,Reddihalli,17/08/2023,31/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],53.55,1802,1073,0,729,282,261,92.55,,404.33,0.5,721.7,1.16,5.0,440.35,36.1,,0.08,,0.0,128.74,32.73,7.52,,1.0,0.0,0.0,0.0,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Unsafe,Safe,Ambiguous,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
930,Karnataka,TUMAKURU,Koratagere,AKKIRAMPURA,SOMPURA,162542.0,Sompura,611106.0,611106,Sompura,17/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],29.95,1526,428,77,1021,278,241,86.69,,350.99,0.5,690.0,1.22,5.0,380.7,32.25,,0.08,,0.0,137.48,11.57,7.38,,1.0,1.45,0.0,1.45,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
931,Karnataka,TUMAKURU,Koratagere,BICHAPURA,CHIKKANAHALLI,162533.0,Chikkanahalli,611102.0,611102,Chikkanahalli,17/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],33.3,1285,180,66,1039,257,257,100.0,,401.51,0.5,834.33,1.11,5.0,535.98,41.83,,0.09,,0.0,222.78,23.08,7.24,,23.0,41.190000000000005,4.369999999999999,36.81,324.0,257.0,SVS,23.0,0.0,0.0,0.0,8.0,15.0,20.0,3.0,Safe,,Undetermined,Completed,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
932,Karnataka,TUMAKURU,Koratagere,BICHAPURA,BICHAPURA,162537.0,Bychapura,611101.0,611101,Bychapura,17/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],41.27,996,164,274,558,150,148,98.67,,376.44,0.5,696.51,1.08,5.0,454.71,40.0,,0.08,,0.0,121.23,33.93,7.58,,12.0,14.34,1.09,13.25,253.0,148.0,SVS,12.0,0.0,0.0,0.0,6.0,6.0,11.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
933,Karnataka,TUMAKURU,Koratagere,BICHAPURA,HANUMENAHALLI,162532.0,Hanumenahalli,611103.0,611103,Hanumenahalli,17/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],35.19,628,20,0,608,51,51,100.0,,303.65,0.5,675.6,1.27,5.0,411.54,33.75,,0.09,,0.0,188.5,11.22,7.42,,13.0,24.96,0.6900000000000001,24.26,51.0,51.0,SVS,13.0,0.0,0.0,0.0,6.0,7.0,11.0,2.0,Safe,,Undetermined,Completed,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
934,Karnataka,TUMAKURU,Koratagere,AKKIRAMPURA,R.VENKATAPURA,162544.0,Reddihalli Venkatapura,611094.0,611094,Reddihalli Venkatapura,17/08/2023,05/09/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],51.84,515,317,42,156,96,95,98.96,,310.1,0.5,575.0,1.19,5.0,364.0,28.5,,0.08,,0.0,115.0,13.72,7.37,,8.0,61.61,16.32,45.29,96.0,95.0,SVS,8.0,0.0,0.0,0.0,4.0,4.0,7.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
935,Karnataka,TUMAKURU,Koratagere,AGRAHARA,TARATI,162754.0,Tharati,611041.0,611041,Tharati,18/08/2023,29/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],38.99,1771,139,41,1591,528,354,67.05,,237.68,0.5,700.0,1.16,5.0,293.33,35.33,,0.08,,0.0,172.35,16.85,7.4,,17.0,19.85,5.58,14.28,388.0,165.0,SVS,17.0,0.0,0.0,0.0,9.0,8.0,14.0,3.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
936,Karnataka,TUMAKURU,Koratagere,AGRAHARA,AGRAHARA,162748.0,Agrahara,611040.0,611040,Agrahara,18/08/2023,31/08/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],54.44,1478,546,413,519,367,312,85.01,,247.97,0.5,535.33,1.49,5.0,289.38,23.67,,0.09,,0.0,114.74,15.52,7.31,,14.0,95.66,1.64,94.02,315.0,312.0,SVS,9.0,5.0,0.0,0.0,5.0,9.0,12.0,2.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
937,Karnataka,TUMAKURU,Tiptur,RANGAPURA,RANGAPURA,163753.0,Rangapura,612114.0,612114,Rangapura,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],41.23,1264,129,5,1130,298,186,62.42,0.0,212.22,0.44,450.33,0.3,1.44,202.5,18.29,,0.07,,0.0,81.87,7.31,7.91,,23.0,151.93,2.5,149.43,455.0,184.0,SVS,19.0,1.0,3.0,0.0,14.0,9.0,21.0,2.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
938,Karnataka,TUMAKURU,Tiptur,RANGAPURA,BALLEKATTE,163754.0,Ballekatte,612117.0,612054,Ballekatte,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],21.1,109,19,0,90,28,19,67.86,0.01,206.0,0.5,437.0,0.34,1.0,227.53,17.48,,0.05,,0.0,79.4,11.88,7.54,,2.0,2.96,1.62,1.35,28.0,19.0,SVS,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
939,Karnataka,TUMAKURU,Tiptur,RANGAPURA,HOSAHALLI,163757.0,Hosahalli,612095.0,612095,Hosahalli,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],32.46,1055,221,15,819,248,99,39.92,0.0,215.11,0.4,430.67,0.39,1.89,237.12,17.23,,0.1,,0.0,81.16,4.73,7.73,,16.0,26.630000000000003,11.22,15.419999999999998,410.0,99.0,SVS,16.0,0.0,0.0,0.0,7.0,9.0,14.0,2.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
940,Karnataka,TUMAKURU,Tiptur,RANGAPURA,ANUGONDANAHALLI,163759.0,Anagondanahalli,612096.0,612096,Anagondanahalli,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],41.39,683,71,24,588,220,97,44.09,0.0,167.2,0.41,335.2,0.28,1.8,185.95,12.8,,0.05,,0.0,67.49,1.83,7.71,,13.0,13.02,0.51,12.51,325.0,97.0,SVS,13.0,0.0,0.0,0.0,7.0,6.0,10.0,3.0,Safe,Safe,Safe,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
941,Karnataka,TUMAKURU,Tiptur,RANGAPURA,SHANKARANAHALLI,163761.0,Shankaranahalli,612112.0,612112,Shankaranahalli,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],46.74,46,0,0,46,22,0,0.0,0.0,280.0,0.28,552.0,0.32,1.0,300.14,22.07,,0.05,,0.0,103.22,7.93,7.81,,6.0,11.57,2.94,8.64,22.0,0.0,SVS,6.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
942,Karnataka,TUMAKURU,Tiptur,RANGAPURA,KEREGODI,163760.0,Keragodi,612113.0,612113,Keragodi,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],50.86,1313,329,7,977,326,148,45.4,0.0,341.6,0.5,696.6,0.31,1.0,362.48,27.86,,0.15,,0.0,135.77,24.19,7.73,,2.0,54.56,0.19,54.37,78.0,78.0,SVS and MVS,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,Safe,Safe,Safe,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
943,Karnataka,TUMAKURU,Tiptur,RANGAPURA,CHIKKAKOTIGEHALLI,163758.0,Chikkakottigehalli,612116.0,612116,Chikkakottigehalli,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],43.5,233,59,0,174,67,50,74.63,0.0,182.0,0.5,381.0,0.4,1.0,207.92,15.24,,0.05,,0.0,69.47,28.96,7.56,,9.0,10.4,7.81,2.6,66.0,50.0,SVS,9.0,0.0,0.0,0.0,7.0,2.0,8.0,1.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
944,Karnataka,TUMAKURU,Tiptur,RANGAPURA,ALADAHALLI,163762.0,Aladahalli,612132.0,612132,Aladahalli,22/05/2023,24/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],48.11,848,85,0,763,244,208,85.25,0.0,270.4,0.55,522.7,0.33,3.0,285.2,20.91,,0.1,,0.0,102.62,18.22,7.76,,1.0,34.91,17.45,17.45,53.0,108.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
945,Karnataka,TUMAKURU,Tiptur,RANGAPURA,HAVENAHALLI,163756.0,Havenahalli,612094.0,612094,Havenahalli,22/05/2023,23/05/2023,['RDW&SD Water Quality Testing Lab Tiptur'],21.68,517,67,13,437,132,69,52.27,0.0,284.0,0.5,576.67,0.47,2.33,296.84,23.07,,0.05,,0.0,113.14,16.67,8.0,,9.0,6.8500000000000005,0.57,6.28,182.0,69.0,SVS,9.0,0.0,0.0,0.0,6.0,3.0,8.0,1.0,Safe,,Undetermined,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
946,Karnataka,TUMAKURU,Sira,CHINNENAHALLI,BHRAMASANDRA,163647.0,Brammasandra,610502.0,610502,Brammasandra,22/02/2024,26/02/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],31.87,1560,562,169,829,373,287,76.94,,535.33,0.5,1033.33,1.31,5.76,572.0,59.67,,0.1,,,206.67,9.22,7.53,,3.0,26.65,0.0,26.65,0.0,0.0,SVS and MVS,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
947,Karnataka,TUMAKURU,Sira,CHINNENAHALLI,KAPENAHALLI,163654.0,Kappenahalli,610510.0,610510,Kappenahalli,22/02/2024,26/02/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],42.67,141,2,96,43,34,7,20.59,,432.0,0.5,800.0,1.1,5.0,500.0,52.0,,0.09,,,432.0,1.0,7.48,,1.0,0.13,0.0,0.13,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
948,Karnataka,TUMAKURU,Sira,CHINNENAHALLI,CHINNENAHALLI,163648.0,Chinnenahalli,610499.0,610499,Chinnenahalli,22/02/2024,26/02/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],41.74,453,5,1,447,112,8,7.14,,550.0,0.5,1020.0,1.46,5.0,586.0,56.0,,0.09,,,204.0,2.52,7.36,,5.0,7.18,0.08,7.1,8.0,8.0,SVS and MVS,5.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
949,Karnataka,TUMAKURU,Sira,CHIKKANAHALLI,CHIKKANAHALLI,163621.0,Chikkanahalli,610468.0,610468,Chikkanahalli,19/02/2024,23/02/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],39.44,4009,671,509,2829,1093,590,53.98,,420.0,0.5,780.0,1.35,5.0,450.0,38.0,,0.09,,,150.0,2.5,7.08,,1.0,1.3,0.0,1.3,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
950,Karnataka,TUMAKURU,Sira,CHIKKANAHALLI,DEVRAHALLI,163635.0,Devarahalli,610474.0,610342,Devarahalli,19/02/2024,23/02/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],40.0,22,1,1,20,6,0,0.0,,230.0,0.5,430.0,1.48,5.0,305.0,76.5,,0.09,,,87.0,10.4,7.2,,2.0,29.96,12.82,17.15,3.0,0.0,SVS,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
951,Karnataka,TUMAKURU,Sira,CHIKKANAHALLI,KADAVIGERE,163622.0,Kadavigere,610467.0,610467,Kadavigere,19/02/2024,23/02/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],36.0,2747,326,235,2186,667,249,37.33,,380.0,0.5,280.0,1.47,5.0,496.0,35.0,,0.09,,,145.0,2.55,7.1,,1.0,0.14,0.07,0.07,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
952,Karnataka,TUMAKURU,Sira,GOPALADEVARAHALLI,HOSABIJJANABELLA,163668.0,Hosabijjanabella,610456.0,610456,Hosabijjanabella,20/02/2024,23/02/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],27.51,534,59,11,464,109,27,24.77,,280.0,0.5,480.0,1.39,5.0,380.0,25.0,,0.09,,,97.0,2.8,7.03,,6.0,10.78,0.25,10.52,109.0,27.0,SVS,6.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
953,Karnataka,TUMAKURU,Sira,SEEBI AGRAHARA,SEEBIAGRAHARA,163679.0,Seebi Agrahara,610503.0,610503,Seebi Agrahara,15/02/2023,03/04/2023,['RDW&SD Water Quality Testing Lab Madhugiri'],29.72,4732,663,720,3349,1208,557,46.11,,454.63,0.5,860.0,1.3,5.0,515.06,39.5,,0.09,,0.0,206.37,20.66,7.44,,6.0,5.0600000000000005,0.0,5.0600000000000005,100.0,100.0,SVS and MVS,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
954,Karnataka,TUMAKURU,Kunigal,JINNAGARA,JINNAGARA,162972.0,Jinnagara,612671.0,612671,Jinnagara,22/01/2024,23/01/2024,['RDW&SD Water Quality Testing Lab Tumakuru'],16.32,1354,161,0,1193,462,251,54.33,,362.88,0.56,983.5,0.2,1.0,483.25,51.62,,0.11,,0.0,232.12,17.7,6.98,,1.0,1.5,0.0,1.5,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
955,Karnataka,TUMAKURU,Kunigal,JINNAGARA,HOSAKERE,162973.0,Hosakere,612666.0,612564,Hosakere,22/01/2024,23/01/2024,['RDW&SD Water Quality Testing Lab Tumakuru'],33.22,864,80,23,761,279,196,70.25,,451.8,0.5,971.2,0.31,1.0,474.2,54.4,,0.06,,0.0,184.6,22.2,6.94,,16.0,18.21,4.720000000000001,13.5,422.0,196.0,SVS,16.0,0.0,0.0,0.0,11.0,5.0,14.0,2.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
956,Karnataka,TUMAKURU,Kunigal,JINNAGARA,KACHONAHALLI,162977.0,Kachonahalli,612667.0,612667,Kachonahalli,22/01/2024,23/01/2024,['RDW&SD Water Quality Testing Lab Tumakuru'],43.35,233,0,68,165,51,34,66.67,,260.0,0.5,476.0,0.54,1.0,225.0,27.0,,0.0,,,84.0,1.8,6.98,,6.0,1.61,0.07,1.54,56.0,34.0,SVS,6.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
957,Karnataka,TUMAKURU,Gubbi,AMMANAGHATTA,AMMANAGATTA,162518.0,Ammanaghatta,611811.0,611811,Ammanaghatta,19/12/2023,20/12/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],48.72,2551,486,100,1965,596,389,65.27,,264.08,0.5,521.0,0.42,1.0,288.58,22.17,,0.0,,0.0,104.33,15.65,7.2,,1.0,2.94,0.0,2.94,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
958,Karnataka,TUMAKURU,Gubbi,ANKASANDRA,THALEKOPPA,162244.0,Talekoppa,611669.0,611669,Talekoppa,19/12/2023,20/12/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],44.66,1397,233,12,1152,515,0,0.0,,301.67,0.53,628.0,0.24,1.0,345.0,29.67,,0.0,,0.0,189.33,6.97,6.96,,4.0,6.01,0.0,6.01,0.0,0.0,SVS and MVS,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
959,Karnataka,TUMAKURU,Gubbi,ANKASANDRA,REVANAHALU,162241.0,Revanalu,611677.0,611677,Revanalu,19/12/2023,20/12/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],49.85,330,0,298,32,69,64,92.75,,410.0,0.55,638.0,0.62,1.0,396.5,27.0,,0.0,,,193.0,18.65,7.08,,6.0,68.19,37.92999999999999,30.27,68.0,64.0,SVS,6.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
960,Karnataka,TUMAKURU,Gubbi,ANKASANDRA,DASAPPANAHALLI,162243.0,Dasappanahalli,611670.0,611670,Dasappanahalli,19/12/2023,20/12/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],49.56,600,164,98,338,110,48,43.64,,36.0,0.5,84.0,0.0,1.0,48.0,4.0,,0.0,,,24.0,1.4,7.16,,16.0,103.21,34.08,69.13000000000001,110.0,48.0,SVS,16.0,0.0,0.0,0.0,7.0,9.0,14.0,2.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,11,5,0,Not Available
961,Karnataka,TUMAKURU,Gubbi,DODDAGUNI,HANDANAHALLI,162319.0,Handanahalli,611763.0,611763,Handanahalli,03/01/2024,04/01/2024,['RDW&SD Water Quality Testing Lab Tumakuru'],13.38,1202,277,29,896,285,46,16.14,,256.75,0.55,659.0,0.4,1.0,361.0,20.75,,0.0,,0.0,156.67,6.85,7.02,,13.0,87.11000000000001,38.36,48.75,308.0,46.0,SVS,13.0,0.0,0.0,0.0,9.0,4.0,11.0,2.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
962,Karnataka,TUMAKURU,Pavagada,KODAMADAGU,KODAMODAGU,163361.0,Kodamadagu,610639.0,610639,Kodamadagu,05/01/2024,24/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],17.6,1466,295,282,889,309,254,82.2,,387.33,0.5,686.67,1.07,5.0,373.4,38.67,,0.09,,0.0,153.33,46.22,7.35,,1.0,1.85,0.0,1.85,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Unsafe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,11,4,1,Not Available
963,Karnataka,TUMAKURU,Pavagada,KODAMADAGU,ARALIKUNTE,163362.0,Aralikunte,610638.0,610638,Aralikunte,05/01/2024,25/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],31.78,768,233,176,359,169,169,100.0,,331.07,0.5,606.67,23.05,5.0,429.33,31.0,,0.09,,,122.67,18.77,7.27,,14.0,76.66000000000001,20.61,56.04999999999999,118.0,169.0,SVS,14.0,0.0,0.0,0.0,6.0,8.0,12.0,2.0,Safe,Safe,Safe,Completed,-1,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,-1,10,5,1,Not Available
964,Karnataka,TUMAKURU,Pavagada,KODAMADAGU,J. RANGANATHAPURA,588534.0,J.Ranganathapura,610658.0,610658,J.Ranganathapura,05/01/2024,25/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],38.97,1467,1467,0,0,285,122,42.81,,508.0,0.5,1060.0,1.03,5.0,742.0,53.0,,0.09,,,212.0,52.54,7.24,,1.0,45.14,22.57,22.57,230.0,0.0,SVS and MVS,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Unsafe,,Undetermined,Ongoing,-1,0,0,0,0,0,1,0,-1,0,-1,-1,0,1,0,-1,9,5,2,Not Available
965,Karnataka,TUMAKURU,Pavagada,KODAMADAGU,JAJURAYANAHALLY,163458.0,Jajurayanahalli,610657.0,610657,Jajurayanahalli,05/01/2024,25/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],41.66,339,57,72,210,72,58,80.56,,422.4,0.5,862.86,0.81,5.0,545.23,43.43,,0.09,,0.0,168.23,26.64,7.24,,25.0,71.89999999999999,8.65,63.27,53.0,58.0,SVS,25.0,0.0,0.0,0.0,13.0,12.0,22.0,3.0,Unsafe,Safe,Ambiguous,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
966,Karnataka,TUMAKURU,Pavagada,KODAMADAGU,KADAMALAKUNTE,163360.0,Kadamalakunte,610637.0,610637,Kadamalakunte,05/01/2024,25/01/2024,['RDW&SD Water Quality Testing Lab Madhugiri'],42.99,1911,688,572,651,383,302,78.85,,332.67,0.5,616.67,1.11,5.0,431.67,31.0,,0.09,,0.0,124.0,33.03,7.45,,1.0,0.0,0.0,0.0,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
